id,detected_objects,Dominant Emotion,Dominant Race,gender,age,age_group,sentiment_analysis,img,label,text
79612,"truck, dog",,,,,,bad,img/79612.png,0,racing for pink slips in africa
79613,"tennis racket, person, cell phone, person",,,,,,bad,img/79613.png,0,time to kill some motherfuckers!!
79614,person,,,,,,bad,img/79614.png,1,iraqi women are so ugly they have to wear a sheet so dudes can imangine they're fucking a goat
79623,"person, person, person, person, boat, person, person, boat",,,,,,neutral,img/79623.png,0,when the whole family wants to go on the party boat
79624,bird,,,,,,bad,img/79624.png,0,just as i suspected   you're stupid from this angle as well
79638,"tie, person",neutral,latino hispanic,man,48,45-54 years,neutral,img/79638.png,0,"it's sad obama you had the chance of a lifetime to build a bridge, so we could all walk across it together instead you did everything you could in your power to divide us and make us hate one another, yeah, you built that!"
79652,"person, person, tie, person, person, tie, person, handbag, person, person, airplane, handbag, person, tie",fear,white,man,37,35-44 years,bad,img/79652.png,0,when you start fingering yourself but your sister cums instead
79658,person,,,,,,bad,img/79658.png,0,"bull shit, the evolved form of nonsense"
79680,"person, person, person, person, person, tie",sad,black,man,32,25-34 years,good,img/79680.png,1,when you finally graduate in a school in the usa
79681,"person, person, tie",neutral,black,man,29,25-34 years,bad,img/79681.png,0,"hahahaha this sucks, man"
79682,"person, cup, bowl, knife",happy,latino hispanic,man,50,45-54 years,bad,img/79682.png,0,happy birthday dickhead
79803,"person, person, chair",,,,,,bad,img/79803.png,0,when did you have lunch?
79806,orange,,,,,,good,img/79806.png,0,"when you ask them if they're having a seizure but they just spasm on the ground instead of answering you all right, then. keep your secrets"
79815,"person, person, person, tennis racket",,,,,,bad,img/79815.png,0,when you go to the store for a dishwasher but you find your best friend instead
79823,"person, traffic light",,,,,,good,img/79823.png,1,"redneck word of the day : inhale "" why inhale did i go to walmart today ""?"
79830,"wine glass, tie, person",,,,,,bad,img/79830.png,1,"""jet fuel"" ""arabs with boxcutters """
79832,"tie, person",neutral,latino hispanic,man,29,25-34 years,good,img/79832.png,1,"when the deaf kid insults you with sign language, so you break his fingers modern problems require modern solutions"
79834,"person, person, person, person, horse, person, skis",,,,,,neutral,img/79834.png,0,when muslims attack be prepared to fight back
79845,person,happy,black,woman,31,25-34 years,bad,img/79845.png,0,number of pictures from when michelle obama was pregnant with sasha and malia zero
79846,"car, car, person, banana",neutral,white,woman,30,25-34 years,good,img/79846.png,1,"have you ever studied the history of the jews? did you know that they have always banded together as a tribe, infiltrated governments, monopolized the financial systems of nations instigated wars and intentionally created chaos in societies? the jews have mass murdered millions of non- jews over the centuries theyve seized control of the media so you'll never find out study the history of the jews!"
79850,"person, person",neutral,white,man,32,25-34 years,good,img/79850.png,0,it's called a joke we used to tell them before people became offended by everything.
79853,"person, person",fear,asian,man,35,35-44 years,bad,img/79853.png,0,the new democratic flag
79854,"person, person, keyboard",happy,white,woman,30,25-34 years,bad,img/79854.png,1,you knew that was the wrong hole you're goddamn right i did!
79856,"person, person, chair",sad,asian,woman,30,25-34 years,good,img/79856.png,0,my friends coming to see me after a crazy friday night
79864,,,,,,,bad,img/79864.png,0,never forget
79865,"person, person, tie",fear,white,man,28,25-34 years,bad,img/79865.png,0,removes polish with chemicals nobody bats an eye removes polish with chemicals everyrody loses his shit
80123,"cup, spoon, remote, cup",,,,,,bad,img/80123.png,0,every man needs a decent coffee maker
80126,person,,,,,,neutral,img/80126.png,0,"ugh, this water is really salty and weird"
80134,clock,,,,,,bad,img/80134.png,0,this piece of jewelry costs more than my yearly income
80152,person,happy,white,man,35,35-44 years,good,img/80152.png,0,im not saying you're an idiot.. but you're a fucking idiot
80153,"person, person",angry,white,man,40,35-44 years,bad,img/80153.png,0,i love it when people think my posts are about them as if i had enough time to insult you bastards individually
80154,"person, tie, person",happy,latino hispanic,man,35,35-44 years,bad,img/80154.png,0,"i just realized my life turned out better than yours checkmate, bitch"
80156,person,,,,,,bad,img/80156.png,1,we can kill as many as we want and your stupid government keeps bringing us in
80162,"person, person, person, chair, dining table, cup, couch",surprise,asian,man,29,25-34 years,neutral,img/80162.png,0,it took you 10 minutes to get home google maps says it takes 8. who is she?!
80165,"person, person, person",,,,,,bad,img/80165.png,0,look! johnny knoxville! it's ba'am!
80169,"person, person, person",,,,,,bad,img/80169.png,1,(muslim noises)
80172,bird,,,,,,bad,img/80172.png,0,whats wrong with your skin? why is it like that? oh you're black? thats pretty cringe
80173,person,,,,,,bad,img/80173.png,0,whatsthe difference between heroin and i? cops think twice before shooting heroin
80174,"dog, dog, bird, bird",,,,,,bad,img/80174.png,0,four-legged friends can be found from the least expected walks of life
80179,"bowl, bowl, spoon, spoon, spoon, spoon, spoon, bowl, spoon, spoon, spoon, spoon",,,,,,bad,img/80179.png,0,dishwasher for sale missing parts
80193,person,,,,,,neutral,img/80193.png,0,"black girl with green contacts? bitch, stop it. you look beautiful naturally"
80195,"person, cell phone, person, cell phone",happy,white,woman,32,25-34 years,bad,img/80195.png,1,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!
80196,,,,,,,bad,img/80196.png,0,illegal aliens are not welcome
80197,"person, person, person, person, person, tie, person, person, person, tie, person, person, person, person, tie",happy,black,man,31,25-34 years,bad,img/80197.png,0,former first lady during an interview
80214,"person, chair, chair, person, person, bottle, person, person, handbag, person",fear,asian,woman,31,25-34 years,bad,img/80214.png,0,when the dope man tells you you're onna have to earn a front but i poop from there.
80217,"person, truck",neutral,white,man,40,35-44 years,bad,img/80217.png,0,ready for a king of the hill marathon?
80237,"person, person, person, book",happy,middle eastern,man,25,25-34 years,bad,img/80237.png,0,when nobody knew who you were until you got on your knees
80239,"person, tie",happy,middle eastern,man,27,25-34 years,bad,img/80239.png,0,when you ask your girlfriend who tf is texting her at 1:47 a.m
80241,tennis racket,,,,,,bad,img/80241.png,0,"we are no longer a christian nation whatever we once were ""the future must not belong to those who slander the prophet of islam "" """
80247,"cat, dog",,,,,,bad,img/80247.png,0,the pimp hand strong enough for man but made for teaching
80251,"person, person, cup, vase",,,,,,bad,img/80251.png,0,we talked about it i agreed dinner would be ready on time in the future
80256,"tie, person",fear,white,man,34,25-34 years,bad,img/80256.png,0,damn girl that's a policy i could get behind
80259,person,,,,,,good,img/80259.png,1,what's the difference between an illegal immigrant and e.t.? e.t. learned to speak english and he wanted to go home!
80265,"person, couch",,,,,,bad,img/80265.png,0,oh no she's broken!
80269,"person, person, person, person, person, person, tie, person, tie, person, tie, person, tie, person, person, tie, person",sad,white,man,34,25-34 years,neutral,img/80269.png,1,this is really out of mein kampfert zone
80276,"person, person, car, car, person, person, tie",happy,middle eastern,man,27,25-34 years,bad,img/80276.png,0,"wanna race? sure, first one to the tree"
80279,"person, person, person, person, person, person, person, person, kite, chair, traffic light",,,,,,bad,img/80279.png,0,we '' protects pedophiles from being prosecuted
80297,"person, person, person, person, person, person, person",neutral,white,man,28,25-34 years,bad,img/80297.png,0,not all feminist are this extreme
80316,"person, person, person, person, person, person, person, person, person, person, person, person",,,,,,good,img/80316.png,1,it's time for the entire free world to unite against islam because the savages are already united against us
80317,"person, person, person, cell phone, person, person, person, person",neutral,black,man,41,35-44 years,bad,img/80317.png,0,ice cube has been targeted by gay activist for using homophobic lyrics in the past
80319,"tie, remote, person",,,,,,bad,img/80319.png,0,venezuelans are being marked with numbers to stand in line at government supermarkets 1832 this is what democrats want to bring to america
80327,"person, chair, person, bicycle",,,,,,bad,img/80327.png,0,mr. wilson you have to take your pill with water . you can't crush it up and snort it off my tits
80341,"person, tie",,,,,,bad,img/80341.png,0,says he's going to destroy isis too scared to speak in chicago
80347,"bottle, person",fear,middle eastern,man,42,35-44 years,bad,img/80347.png,0,i wanna see the most fucked up meme. lets see what you got
80356,bird,,,,,,bad,img/80356.png,0,psst. hey european citizen wanna buy some illegal memes?
80361,"person, handbag, bench",happy,white,woman,31,25-34 years,bad,img/80361.png,1,thanks trump for my new job making america white again
80365,"person, person, person, person, person, person, person, person, person, person, person, person, person",,,,,,bad,img/80365.png,0,when you see your girl with another man
80379,"person, person, person, person, person, person, person, person",,,,,,bad,img/80379.png,0,when your dad comes home from a suicide bombing
80395,"frisbee, person",happy,white,man,31,25-34 years,bad,img/80395.png,0,"andy, she's a nut!!!"
80397,"person, sports ball",,,,,,bad,img/80397.png,1,no islam in europe go home
80425,"person, person, chair, person, chair, laptop, person, cup, cup, bowl, laptop, person, chair, dining table, cup, chair, person",sad,white,woman,29,25-34 years,bad,img/80425.png,0,the guy who created the joke the jokers
80436,person,sad,middle eastern,man,33,25-34 years,neutral,img/80436.png,0,whydo keep these liberals fight to and fight to kill these
80451,person,neutral,middle eastern,man,31,25-34 years,bad,img/80451.png,1,god : *creates women* humans : *creates dishwashers* god :
80453,"person, chair, vase, vase, dining table",neutral,asian,man,23,18-24 years,neutral,img/80453.png,1,the best thing about pulling a transgender. you know it will do anal
80513,apple,,,,,,bad,img/80513.png,0,"put'n the ""ham"" in mohamed"
80521,,,,,,,bad,img/80521.png,0,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables
80532,"person, person, person, couch, couch, couch",happy,asian,woman,36,35-44 years,bad,img/80532.png,0,lovely couch you have here it'd be a shame if someone were to shit on it
80534,"tie, person",sad,white,man,31,25-34 years,neutral,img/80534.png,0,they trained you to hate the only man with the balls to stand up to them
80537,"person, person, bench, bottle",,,,,,bad,img/80537.png,1,uncle daddy and me gonna have us a nephson
