id,text,sentiment_analysis
94106,release your tax returns  i emailed it to you,neutral
94107,because even other planets need crime,good
94108,the mighty liberal army  ready to fight for socialism,neutral
94130,with black power comes no responsibility,bad
94132,"i sent him a picture of my vagina...  and he said ""he loves arby'ss too.""",bad
94138,feeling pretty cute might blow something up later....idk yet,good
94150,"The text in the image is:  - ""america be like"" - ""never forget"" - ""get over it""",bad
94152,we make sacrifices  for love and peace in future,good
94153,"The text in the image says:  ""what hitler would look like as a female""",bad
94156,i'm proof that even the dumbest student can one day lead the democrat party,bad
94158,"The text in the image says ""great apes.""",bad
94162,teacher: alright class take out your calculators  mohammed:,neutral
94170,when you decide to go full gas,bad
94175,"""we're his kids and he hasn't returned. yeah this makes sense""",bad
94176,the new space saving dishwasher you can hang it anywhere!,bad
94178,symbol of stupidity,bad
94180,happy pride month  let's go beat up lesbians,bad
94185,"The text in the image reads:  ""how a black woman can fight crime""",bad
94205,when your moms plastic  an you're a spastic tragedy!!,bad
94216,"The text in the image reads:  ""japanese citizen watches as nuke drops on the 9th of august 1945 (colorized""",neutral
94230,kathy bates in the movie waterboy,bad
94236,everyone jews why does the world hate us?,bad
94237,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!,bad
94251,ahmed mohamed reminds us to set our bombs 1 hour ahead this weekend,bad
94256,it's a wiener pit kind of like your mom,bad
94267,"The text in the image reads:  - ""how gothhead lesbians get stoned in the middle east"" - ""islamic art""",bad
94278,stop it! i'm trying to work with dishwasher,bad
94281,when i try to fit in with other people,bad
94287,who is this grumpy cat you speak of?!  sweet mother of hades what the hell is that?!?!?,bad
94302,"The text in the image reads:  ""we can end racism if we end a race""",bad
94305,"The text in the image reads ""women rights in islamic countries.""",neutral
94325,"i don't always listen to the 80's..... but when i do, so do the neighbors",bad
94350,i wonder is he's thinking about me sir.  find me interracial tranny amputee midget fistig porn.,bad
94351,hmmm minyoda i am beat women i must,bad
94352,whitesox ticket: $55 beer: $8 hot dog: $6  watchinging a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless,bad
94356,an all female muslim rock band,bad
94357,"""the master race""",bad
94358,The text in the image says:  not all muslims are terrorist,bad
94360,"The text in the image says:  ""how to get a black guy to see his baby""",neutral
94361,when you can't wait for them to cut the cake,bad
94370,when you find out there's an opening for the role of chewbacca,bad
94372,we are in a civil cold war with the bill of rights on the line! so wake up!,bad
94378,save them from death,bad
94380,that look when you high as fuck on dem chromosomes,neutral
94387,i'm a fan of the color black on you although the rose gold looks pretty good as well,bad
94501,that's a man baby!,bad
94506,we cannot allow birth control  we will run out of children to molest,neutral
94507,lol this isn't the first time  we've lied about gas emissions,bad
94508,now that's a muscle i've not felt  in a long time...,bad
94512,"happy birthday  and believe me, no one can wish you a better happy birthday than me",neutral
94517,border agents in texas apprehend over 400 illegals in just a 5-minute span this is an invasion! why are some republicans trying to keep our borders open??,bad
94518,i agree hi 5 bro,bad
94523,we love your political correctness and tolerance it's our greatest weapon against you!!!,bad
94532,see? i fuckin told you! a little foil on top keeps them jewsy,good
94560,and for my next class project!,bad
94563,trump's transgender military ban is the best thing ever share if you agree,good
94571,removes polish with chemicals  nobody bats an eye removes polish with chemicals  everybody loses his shit,good
94578,that face she makes when ahmed hits the g-spot,bad
94580,racing for pink slips in south africa,bad
94581,"The text in the image is:  ""farming simulator 19 classic equipment dlc""",bad
94586,when you walk into the waiting room  at the ford service dept,bad
94602,i don't laugh at my own jokes but we all know i'm hilarious.,good
94605,"The text in the image reads:  ""he was a world savior only if stupid people would understand""",bad
94610,"The text in the image says ""sea monkeys.""",bad
94615,"The text in the image is ""peinigger.""",bad
94617,burning things that don't mean anything to you,good
94620,we now have reason to believe  trump ripped the tag off his matress in 1987,neutral
94625,when you're the only one who doesn't bring a bottled water to hiking,bad
94628,a lamp post in a busy countryside street,bad
94638,the look your dad gives your when you dont make curfew,good
94650,happy anniversary  to that time you headbutted your way out of a vagina,neutral
94675,"a muslim "" "" party",bad
94678,no one: steven hawking,bad
94687,you can't spell rape without ape,bad
94710,"what do you mean by: ""you're a hero...and you have to leave.""?  come on dude, let me in. nigger",good
94720,when your girlfriend tells you a dry ass joke but you want to get some at the end of the night,bad
94721,The text in the image says:  never forget the holocaust,bad
94723,"The text in the image reads:  ""follow your dreams no matter what people say""",bad
94725,horses don't see black or white people. they just see food,bad
94731,a good day for taking a selfie,bad
94732,the name's todd... retodd,bad
94738,shopping is boring. why not have some fun at the walmart parking lot?,neutral
94780,party tonight? i'm down,bad
94783,"The text in the image reads:  ""ellen keller and her boston terrier 'phiz'""",bad
94786,i can still smell the ford you drive,bad
94802,The text in the image is:  - manual tranny - automatic tranny - rebuilt tranny,bad
94813,that's the way allah allah i like it!!!,bad
94815,when did you two get married again?,bad
94823,The text in the image is:  - STRONGER - I will Vote.com - TOGETHER - obama voters,bad
94836,when you think of a cute idea for maternity pictures,neutral
94850,meanwhile at the isis strip club,bad
94860,you know it's going to be a serious blow job when he puts his hair up in a manbun,bad
94870,when you're barbecuing  and the charcoal runs away,neutral
94871,when you found your wife is cheating on you  ya allah,bad
94872,"jewish invention """,bad
94873,safe horns goat style,bad
94876,"hmmm... who shall i arrest first brennan, clapper, comey or obama?",bad
95021,it's ok to have both of these raised and still live in harmony,good
95024,ever tried african food? niether have they,bad
95031,if you hold it up to your ear you can hear police,neutral
95034,"""a wiggle never hurt anybody.""  dorothy donegan pianist",bad
95038,when you take these pics we think about cumming in your mouth,bad
95048,"The text in the image says ""little boy from kenya.""",bad
95062,when the cop sees a black kid,bad
95064,hey this bag only weighs.8  it's graam!,bad
95067,"""scientists have discovered that they have a lot of intelligent dna unfortunately most of them spit it out""",bad
95071,introducing honky kong,bad
95072,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,good
95078,this one time  at camp we got so baked,neutral
95081,the ku klux klan killed 3446 blacks in a span of 86 years  since 2016 blacks killed 1891 other blacks in chicago alone,bad
95086,The text in the image is:  - novaky concentration camp - these jews can claim - holocaust pensions,bad
95087,good things small packages,bad
95102,"The text in the image reads:  ""you're in the wrong neighborhood motherfucker""",bad
95103,you're not really drunk  until you are speaking fluent ozzy osbourne,bad
95108,went gay clubbinging with some friends turns out out they were expecting something very different,neutral
95130,public talking,bad
95163,new seatbelt design: 45% less car accidents!!,bad
95173,"The text in the image reads:  ""take the third reich and then the first left?""",good
