id,detected_objects
70362,"person, person, person, spoon, bowl, spoon, potted plant, spoon, spoon, spoon, spoon, spoon, spoon, bowl, cake, spoon, spoon, spoon, spoon, spoon"
38209,"laptop, person, chair, microwave, banana, cup, orange, clock, dining table, refrigerator, chair"
57412,person
20654,"person, person, person, person, person, person, umbrella, person, handbag"
74861,"person, person, handbag, suitcase"
68145,person
69327,"person, cell phone"
49671,"person, person, person, person, person, person"
21347,"person, person"
20673,"bird, dog, dog, dog, person, dog, dog, dog, person"
48205,dog
31720,"person, tie"
67130,person
76549,dog
96087,person
8415,"person, person, person, person, person, person, person, truck, person, person, backpack, motorcycle"
48263,"person, cow"
42319,person
32947,"person, person, person, person"
97683,"person, bottle, bottle, person, person, bottle, bottle, bottle, bottle, person, person, person, person, person, person, person, person, person, wine glass, bottle, person, dining table, person"
41206,"bird, bird, bear"
17495,"person, person, person, person, person"
72194,"person, person"
8645,"tie, person, person, person, person, person, person, backpack, person, person, backpack, person, person"
58679,person
13248,"person, truck"
3728,person
64197,"person, person, person, person, potted plant, person, person, person, person, person, person, person, person, person, person, person, person, person, person"
52710,"truck, bottle, person"
89162,person
36470,"donut, donut, donut, donut, donut, donut, donut, donut, donut, donut, donut, donut, donut, donut"
27156,"person, sheep, sheep, sheep, person, sheep, sheep, sheep, sheep, person, person, person, sheep"
43819,"zebra, cow"
90127,"truck, person, truck"
30196,dog
52068,person
69750,person
49176,"tie, person"
81679,"person, person, person, person, person, person, person"
38546,person
80217,"person, truck"
53720,"person, person, person, person, person, person, person"
59264,sheep
84392,"person, person, person"
36840,person
97402,"person, person, person, person, umbrella, person, person, person, person, person"
34567,"person, car, bottle, person, bicycle, car, handbag, backpack, bottle, person, bicycle"
6927,"person, tie"
54610,cow
86713,"person, person, person, person, person, person, person, person"
98163,"person, person, person, person, person, person, person"
79053,"person, sheep, sheep, sheep, frisbee"
59380,person
53806,person
31204,person
96752,person
83960,"person, bottle, baseball bat"
75203,person
5214,"person, person, person"
73465,"bird, bird"
62413,"person, person, person, tie, cell phone"
42653,"chair, chair, chair, chair, dining table, dining table, chair"
16492,person
15938,"person, car, cell phone"
61304,"person, clock, oven, bottle, spoon, bottle"
17649,"person, chair, person, person, chair, chair, bottle, person, bottle, chair, chair, chair, person, bottle, bottle, wine glass, clock, person, person, bottle, bottle, bottle, bottle, bottle, wine glass, bottle, bottle"
82014,"person, person, tie, person, person, person, person, person, tie, tie, person, person"
5349,"person, person"
97853,"person, couch, bed"
34216,"person, cup"
30796,"person, potted plant, chair, chair, potted plant, tennis racket"
54108,"car, person, car, person"
52839,"person, person, person, person, person, person, person, person, handbag, person, person, umbrella, handbag"
16280,person
28451,"person, person"
90843,"sandwich, sandwich, sandwich, sandwich, sandwich, bowl, sandwich, dining table"
81546,"person, bench"
43657,"person, person, bottle"
73598,dog
27048,person
37802,book
1276,person
65139,person
19730,"person, person"
15726,"person, person"
2485,"person, person"
42091,"person, dining table, knife, bowl, chair, fork, chair"
8219,person
78469,scissors
58326,"person, horse, backpack"
72168,person
71309,bird
58109,"person, person, person, person, person, person, backpack, person, person, backpack"
6547,person
7645,person
72364,"person, person, oven, knife, bowl, oven"
24593,bird
61205,"person, tie, bear"
5489,"person, person, person, refrigerator, oven, chair, microwave, chair, potted plant, cell phone, person, bottle, book, book, book, tie, book, dining table, book, book, book, bowl, knife, knife, bowl, book, book, book, book, chair, vase, book, book, bowl, knife"
78465,person
81096,"apple, banana, apple, apple, apple, apple"
40125,"person, tie, wine glass"
87341,person
87453,"person, person, tennis racket, dining table"
38072,"person, tie"
96470,person
5874,person
15328,"person, person, person, person, person, truck"
38927,"person, person, person, person, person, person, person, person, person"
5479,"person, surfboard"
25713,"person, bottle"
1568,person
54138,"person, scissors, spoon"
76258,"person, wine glass, wine glass, person, person, person, person, wine glass, person"
52761,"person, tennis racket"
13609,"person, person, person, person, person, person, person, person, person, person"
72641,person
8172,"bus, car, bus, truck, car, boat"
1835,person
48307,person
17354,"tie, person, tennis racket"
57064,"person, person, remote, couch"
57893,"person, wine glass, couch, book"
49128,"person, person, person, person, person, person, person"
67823,person
62597,"person, person, tie, baseball bat"
71509,"person, horse"
47629,"person, person"
75260,truck
4791,"person, person, person, person, person, person"
12704,person
37901,horse
15278,person
8534,"person, person"
28546,"person, bottle, banana, bottle"
46150,"person, person, bicycle"
83607,"person, person, bottle"
74350,person
4529,dog
25861,"person, cell phone, suitcase"
74183,person
8476,person
59237,person
3864,"person, tie"
70942,person
58027,"sheep, dog, horse, horse, horse, horse"
61873,person
16824,"person, tie, person, toothbrush"
90648,"dog, sheep, elephant, sheep, sheep, sheep, sheep, elephant, person, elephant, cow"
7694,"person, person, person, backpack, person, person, backpack, person"
38461,"person, person"
79346,"person, person, person"
12063,"sheep, sheep, horse"
71428,person
83207,"person, sports ball, frisbee"
92407,"person, frisbee"
86024,"person, person, umbrella"
68730,"car, car"
76402,bear
76950,"skateboard, person, person, person"
30819,"cow, sheep"
51734,banana
2867,person
93741,"person, skateboard"
31280,"person, person"
46510,person
52439,person
18547,"person, cell phone"
37190,person
90318,person
68507,person
6871,"person, wine glass, book, wine glass"
20174,"person, vase, dog, book, book, book, book, book, vase, cup, book, book"
58321,"horse, horse"
81964,person
58164,"person, dog, cat"
24573,person
65017,"person, person, tie, bench, cell phone"
42860,"cup, person, cup, chair, cup, person, chair, person, dining table, person, cup, vase, wine glass, chair"
34795,person
64958,"person, boat, person, boat, boat"
59784,"person, bus, car"
34570,"person, person"
34920,"person, person, person, person, person, person, person, person, person, person, person, person, person, handbag, person, person, person, person"
39821,"person, person"
9523,person
13076,sandwich
42650,"person, tie"
79205,dog
7198,person
27408,"person, person, person"
46910,"person, tie, person, person, person, tie, person, person, person, person, horse, person, tie"
59470,"person, bird"
5387,person
86514,traffic light
89741,"bird, giraffe"
71492,person
74839,"person, tie"
37259,bird
8657,"person, person, person"
67943,person
36501,"person, person, person, person, person"
58340,"laptop, person"
10743,"person, car, umbrella, dog"
17386,person
68409,bear
43506,"person, person"
81950,"person, cell phone, bed"
69041,"person, person, person, person, person, person, tie, handbag, person, person, person, person, person, tie"
40286,person
39675,"person, person, person, person"
16248,"person, tie"
17358,"bird, bird"
62405,"person, bus, person, person, person, person, person, person, person, person, person, person, person, person"
1763,toothbrush
3285,person
79612,"truck, dog"
96104,"person, person, person, person"
21560,person
70652,person
49826,"person, bottle"
12376,"person, clock, tie"
91574,"person, dog"
72805,"person, tie"
78406,"person, traffic light, traffic light, traffic light, traffic light, traffic light, traffic light, person"
58479,person
59167,"person, person, cup, tie, toothbrush, person, toothbrush"
37054,person
74021,"car, person"
46852,"person, person"
48567,"person, person, person, person, person, person, spoon"
5276,"person, person, person, person, person, person, person, person, tie, person, person"
50176,"tie, person"
78409,"person, person, person, person, person, person, person, person, baseball glove, person, person, person, person, person, person"
93146,"cell phone, person"
29463,"person, tie, clock, cup, clock, wine glass"
42896,"tie, person"
15083,"person, person, person, chair"
23761,person
37809,bear
57094,"person, person, person, person, person, person, person, truck, person, person, person, handbag, backpack"
37951,"person, person, cell phone"
48725,person
16820,"dog, handbag"
39058,"person, bottle"
94720,"person, person, bowl, dining table"
42690,"person, tie"
25841,"person, person, person, person, person, person, kite, person, person, person, person"
10564,"wine glass, person, dining table"
87621,"person, clock, clock, tie, cup, clock, clock"
60348,"person, tie"
81293,"parking meter, person, train"
13620,"person, book"
45938,person
45031,"car, car, car, truck, person"
90643,"person, bottle, toothbrush"
15283,"person, person, person, person, person, person, person, person, person, umbrella, person"
47012,"baseball glove, person, person, sports ball, sports ball"
5846,"person, person, person, person, umbrella"
49728,person
79425,"tie, person"
2783,"person, person, person, horse, person"
15734,person
21387,"person, person, cake, person, cake, tie, cake"
54201,"person, bottle, dog, backpack"
37250,"dog, person, person, person, person, person, person, person, person, person, person, person"
50162,person
67350,"person, car, dog"
30145,"person, tie"
58194,"bird, bird, person, bird"
18453,"person, person"
72638,"person, person, person"
8691,person
1529,"person, person, person, person, person, person, person, person, person, person"
