id,text
97623,"The text in the image reads:  ""tattoos are bad for your health i know 5 million people who had tattoos and they all died"""
97625,when your halloween make up stays on for to long
97628,"is it ok for your son or daughter to call another man ""daddy?"
97635,didn't stand during the national anthem...  no one said a word... # whiteprivilege
97643,no matter what i'll protect you
97683,when the bass drops just right
97685,so what you are saying is that the left wants everyone to look different as long as they all think the same?
97804,"you've been drinking beer, i smell it on your breath no, i've been eating frogs' legs. what you smell is the hops. [ Baby and dog ]  [ Baby and dog ]"
97805,"anytime my dog growls at me  excuse the shit out of my goddamn french, but did you just threaten me?"
97810,you're an awesome nigger!
97814,"call me a hater if you want but,....  ...when is the last time you saw a photo of anyone but a muslim holding a human head?"
97815,"The text in the image reads:  ""mandatory vaccinations with no exemptions i do nazi the problem......"""
97816,"The text in the image says ""good skeleton."""
97821,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult  then i'm a racist
97823,"so you know a lot about politics?! please, do continue to repeat everything your parents have told you"
97824,if you wanna report something  report deez nuts!!!
97826,Allah has clearly said in Quran ch. no. 45 verse 78  aayega to modi hi
97831,i just hired a gorgeous blond swede with big tits and long legs as babysitter  anyone know where i can find a baby like real quick?
97832,"""a wiggle never hurt anybody.""  dorothy donegan (april 6, 1922- may 1998)"
97836,start the car!!!!!!!!  i just peed on hillary's leg!
97842,there's so much white trash in this picture i barely know where to start!
97845,The text in the image says:  not all black people are criminals
97853,ahmed? im pregnant!!!
97860,christians don't believe they evolved i agree
98016,"The text in the image reads:  ""thanks to john deere black lives haven't mattered for a long time"""
98023,be greatful for the clothes you wear
98026,best thing about her blowjob?... you know shes gonna swallow!!!
98032,"The text in the image is:  - ""we can do it best!"" - ""We Can Do It!"""
98034,these aren't people
98035,The text in the image is:  - CBRE - BLADE - Saks Fifth Avenue - Sotheby's's - Hudson River Park Friends
98047,never trust women
98057,back in my day  blowin a tranny was car trouble
98064,life hack: your dishwasher can also wash your car
98067,"sometimes, i crunch up my jizz when it dries  and i bring the white powder to parties and watch people snort my cock sand  i do this all the time"
98071,be happy if your baby was born healthy they are a blessing
98072,"we can not security check syrian migrants properly, but we can trust them.  we want to take firearms from the safest demographics in canada, as we can not trust them"
98075,Israel's target practice one child's eye is a mistake. one hundred fifty-nine is a policy
98103,removes polish with chemicals nobody bats an eye  removes polish with chemicals everybody loses his shit
98105,what guys envision lesbian look like  what lesbians really look like
98124,large big mac no ice
98125,"do you hate rapists? and child molesters? and people who think their race is superior to all? oh, so you hate muslims too huh. good shit"
98134,"when you recorded 3times ""talak"" in your abbu voice and plays it in front of your mum becuase you wanna fuck her after divorce  ye hai digital buslim"
98137,"The text in the image is:  ""life has its ups and downs"""
98145,can't get enough save palestinian kids
98154,time for my 100th selfie of the day
98157,when the weekend hits  vs. monday morning
98163,in soviet amerika...  government limits you!!!
98170,"The text in the image reads:  ""jack's links presents messing with sasquatch"""
98176,i hate people who drive trucks like these we get it. you rape
98203,when god grants you a child after 20 years of your marriage and israel bombs him few years later
98215,don't move and give me your money
98235,fashion forward!
98241,"The text in the image is:  - ""don't mind me"" - ""just watering my muslims"""
98243,"a black man invention """
98245,where's jaws when you need him?
98246,"trump supporters  because why learn the facts, when you can mindlessly preach hate?"
98256,i told a girl to text me when she got home.  she must be homeless.
98270,"The text in the image reads:  - ""men days in the days"" - ""men today"""
98271,"this is how a snake's mouth looks from the inside, i think everything is clear now"
98276,the first annual mohammed-a-thon
98305,hiliary i'm coming after you and i'm bringing handcuffs
98307,how to pick chicks in auschwitz
98314,"healthcare is a right  and the government should pay for it  Bernie  guns are a right,  should the government pay pay for them too?"
98316,i could have tranquilized that gorilla  and i could have grabbed that kid  what kid?
98340,"The text in the image says:  ""muslim wife wearing sexy lingerie for her husband"""
98345,this one time at camp  we got so baked
98346,is it a boy or a girl  it's a bomb
98350,flowers for martin luther king day
98351,"each oven could only burn less than 6000 bodies per year, or the metal would fracture tone"
98357,"The text in the image reads:  ""the porn again christian"""
98362,it's ma'am  look i found a penis
98364,white people know thyself
98367,"The text in the image is:  ""il asians got random english tattoos too it means SOUP love in english!"""
98374,The text in the image reads:  - When you want to enter Islam - When you want to leave Islam
98406,"when you've finally had enough of your autistic brother, you decide to sell him to the local pedophile"
98412,"The text in the image reads:  ""how come every week black police don't kill unarmed white males?"""
98416,"The text in the image reads:  ""this is really out of mein kampfert zone"""
98421,"taking on a job at the morgue, ernie has finally found a way to do good in the world.  if all those girls die as virgins, they should at least not be buried as such."
98425,when your moms plastic  and you're a spastic tragedy!!
98426,what do you call a black guy in a tree with a briefcase...  a black guy with briefcase
98427,flash drive butt plug  for when you really want to back that ass up
98457,cheers to all the people  who can change their minds when presented with information that contradicts their beliefs
98461,when you finally buy a dishwasher  this works a lot better than a sponge
